title,university,form,link,category
Major Engineering Project Performance,University of Leeds,course,https://www.coursera.org/learn/major-engineering-project-performance,business/leadership-and-management
Six Sigma Advanced Improve and Control Phases,University System of Georgia,course,https://www.coursera.org/learn/six-sigma-improve-control-advanced,business/leadership-and-management
التحضير لإدارة الموارد البشرية,University of Minnesota,course,https://www.coursera.org/learn/managing-human-resources-ar,business/leadership-and-management
Human Resources Management Capstone: HR for People Managers,University of Minnesota,course,https://www.coursera.org/learn/human-resources-management-capstone,business/leadership-and-management
Business Analytics and Digital Media,Indian School of Business,course,https://www.coursera.org/learn/business-analytics,business/leadership-and-management
International and Cross-Cultural Negotiation,ESSEC Business School,course,https://www.coursera.org/learn/international-negotiation,business/leadership-and-management
Blockchain and Business: Applications and Implications,INSEAD,course,https://www.coursera.org/learn/blockchain-business,business/leadership-and-management
Business Analytics Executive Overview,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/business-analytics-executive-overview,business/leadership-and-management
Adapt your leadership style,Macquarie University,course,https://www.coursera.org/learn/leadership-adapt-your-style,business/leadership-and-management
Ethical Leadership Through Giving Voice to Values,University of Virginia,course,https://www.coursera.org/learn/uva-darden-giving-voice-to-values,business/leadership-and-management
Achieving Your Optimal Performance,University of California San Diego,course,https://www.coursera.org/learn/achieving-your-optimal-performance,business/leadership-and-management
Administración para obtener resultados,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/resultados,business/leadership-and-management
Healthcare Organizations and the Health System,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/healthcare-organizations-health-system,business/leadership-and-management
Setting Expectations & Assessing Performance Issues,"University of California, Davis",course,https://www.coursera.org/learn/coaching-expectations-performance,business/leadership-and-management
Гибкие методологии разработки высокотехнологичных продуктов,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/gibkie-metodologii-razrabotki-produktov,business/leadership-and-management
القيادة والذكاء العاطفي,Indian School of Business,course,https://www.coursera.org/learn/emotional-intelligence-in-leadership-ar,business/leadership-and-management
Population Health: Fundamentals of Population Health Management,Universiteit Leiden,course,https://www.coursera.org/learn/fundamentals-population-health-management,business/leadership-and-management
Прикладное управление рисками,National Research Tomsk State University,course,https://www.coursera.org/learn/applied-risk-management,business/leadership-and-management
Coaching Conversations,"University of California, Davis",course,https://www.coursera.org/learn/coaching-conversations,business/leadership-and-management
Правовые формы ведения бизнеса в России,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),course,https://www.coursera.org/learn/pravovyye-formy-vedeniya-biznesa-rossii,business/leadership-and-management
"Visionary leadership, identity & motivation: Become a meaning maker",Macquarie University,course,https://www.coursera.org/learn/visionary-leadership-meaning-maker,business/leadership-and-management
Oral Communication for Engineering Leaders,Rice University,course,https://www.coursera.org/learn/oral-communication,business/leadership-and-management
Negotiation skills: Negotiate and resolve conflict,Macquarie University,course,https://www.coursera.org/learn/negotiation-skills-conflict,business/leadership-and-management
Corporate Entrepreneurship: Innovating within Corporations,"University of Maryland, College Park",specialization,https://www.coursera.org/specializations/corporate-entrepreneurship,business/leadership-and-management
Creating a Team Culture of Continuous Learning,University of Pennsylvania,course,https://www.coursera.org/learn/continuous-learning-culture,business/leadership-and-management
Writing Skills for Engineering Leaders,Rice University,course,https://www.coursera.org/learn/engineering-writing,business/leadership-and-management
Leadership Through Marketing,Northwestern University,course,https://www.coursera.org/learn/leadership-marketing,business/leadership-and-management
علم النجاح: ما يجب أن تعرفه من الباحثين,University of Michigan,course,https://www.coursera.org/learn/success-ar,business/leadership-and-management
Optimizing Diversity on Teams,University of Pennsylvania,course,https://www.coursera.org/learn/diverse-teams,business/leadership-and-management
Leading Positive Change through Appreciative Inquiry,Case Western Reserve University,course,https://www.coursera.org/learn/appreciative-inquiry,business/leadership-and-management
Analysing Complexity,Macquarie University,course,https://www.coursera.org/learn/analysing-complexity,business/leadership-and-management
Intercultural Management,ESCP Business School,course,https://www.coursera.org/learn/intercultural,business/leadership-and-management
Solución de problemas y toma de decisiones,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/soluciondeproblemas,business/leadership-and-management
Leading Sustainable Community Transformation,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/sustainable-transformation,business/leadership-and-management
Critical Perspectives on Management,IE Business School,course,https://www.coursera.org/learn/critical-management,business/leadership-and-management
"Be a Leader, Develop a Leader",Case Western Reserve University,course,https://www.coursera.org/learn/be-a-leader,business/leadership-and-management
First Steps in Making the Business Case for Sustainability,University of Colorado System,course,https://www.coursera.org/learn/sustainable-business,business/leadership-and-management
Giving Sense to Your Leadership Experience,HEC Paris,course,https://www.coursera.org/learn/leading-sense,business/leadership-and-management
Urgent Optimism: How to Turn Foresight into Action,Institute for the Future,course,https://www.coursera.org/learn/urgent-optimism,business/leadership-and-management
Finanzas para profesionales no financieros,"University of California, Irvine",course,https://www.coursera.org/learn/finanzas-no-expertos,business/leadership-and-management
Психология карьеры,Saint Petersburg State University,course,https://www.coursera.org/learn/psikhologiya-karyery,business/leadership-and-management
التحوّل الرقمي,BCG,course,https://www.coursera.org/learn/bcg-uva-darden-digital-transformation-ar,business/leadership-and-management
Creativity And Entrepreneurship,Berklee College of Music,course,https://www.coursera.org/learn/creativity-entrepreneurship,business/leadership-and-management
Introduction to Social Media Analytics,Emory University,course,https://www.coursera.org/learn/social-media-analytics-introduction,business/leadership-and-management
Innovating with the Business Model Canvas,University of Virginia,course,https://www.coursera.org/learn/uva-darden-innovation-business-model-canvas,business/leadership-and-management
ممارسات التدريب,"University of California, Davis",course,https://www.coursera.org/learn/coaching-practices-ar,business/leadership-and-management
Data Science for Business Innovation,EIT Digital,course,https://www.coursera.org/learn/data-science-for-business-innovation,business/leadership-and-management
Gestión de proyectos: las bases del éxito,"University of California, Irvine",course,https://www.coursera.org/learn/gestion-de-proyectos,business/leadership-and-management
"Empresa familiar: gestión, dirección y sucesión",ESADE Business and Law School,specialization,https://www.coursera.org/specializations/empresa-familiar-gestion,business/leadership-and-management
Publicidad Digital con Google AdWords,Universidad Austral,course,https://www.coursera.org/learn/publicidad-digital,business/leadership-and-management
Leading Organizations,HEC Paris,course,https://www.coursera.org/learn/leading-organizations,business/leadership-and-management
Strategic Leadership and Management Capstone,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/strategic-leadership-capstone,business/leadership-and-management
Managers du changement,ESSEC Business School,course,https://www.coursera.org/learn/managers-changement,business/leadership-and-management
Hacer negocios en América Latina,Pontificia Universidad Católica de Chile,specialization,https://www.coursera.org/specializations/business-latin-america,business/leadership-and-management
Moving to the Cloud,The University of Melbourne,course,https://www.coursera.org/learn/cloud-computing-adoption,business/leadership-and-management
Market and Competition in Pricing Strategy,University of Virginia,course,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-market-competition,business/leadership-and-management
"Negotiation, Mediation, and Conflict Resolution - Capstone Project",ESSEC Business School,course,https://www.coursera.org/learn/negotiation-project,business/leadership-and-management
Developing a Systems Mindset,University of Colorado Boulder,course,https://www.coursera.org/learn/systems-mindset,business/leadership-and-management
Risk governance: Engage the board,Macquarie University,course,https://www.coursera.org/learn/risk-governance-engage-the-board,business/leadership-and-management
Leadership and Influence,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/leadership-influence,business/leadership-and-management
"Coding for Designers, Managers, and Entrepreneurs",University of Virginia,specialization,https://www.coursera.org/specializations/coding-for-managers,business/leadership-and-management
Executive Data Science Capstone,Johns Hopkins University,course,https://www.coursera.org/learn/executive-data-science-capstone,business/leadership-and-management
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective)",Columbia University,course,https://www.coursera.org/learn/hi-five-social-peer,business/leadership-and-management
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",Columbia University,course,https://www.coursera.org/learn/hi-five-clinical,business/leadership-and-management
Data Modeling and Regression Analysis in Business,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/data-modeling-regression-analysis-business,business/leadership-and-management
La gestión de los riesgos y la administración de los cambios en el proyecto,Tecnológico de Monterrey,course,https://www.coursera.org/learn/presupuestos-proyecto,business/leadership-and-management
La gestión en la empresa familiar,ESADE Business and Law School,course,https://www.coursera.org/learn/gestion-empresa-familiar,business/leadership-and-management
Leadership d'excellence par le sport de haut niveau,ESSEC Business School,course,https://www.coursera.org/learn/leadership-excellence-sport,business/leadership-and-management
Pricing Strategy in Practice,University of Virginia,course,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-practice,business/leadership-and-management
Blockchain Opportunity Analysis,INSEAD,course,https://www.coursera.org/learn/blockchain-opportunity-analysis,business/leadership-and-management
Career Brand Development and Self-Coaching,The State University of New York,course,https://www.coursera.org/learn/career-brand-development-self-coaching,business/leadership-and-management
"Career planning: Your career, your life",Macquarie University,course,https://www.coursera.org/learn/career-development-planning,business/leadership-and-management
Quality Improvement in Healthcare Organizations,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/quality-improvement-in-healthcare-organizations,business/leadership-and-management
UCI Project Management,"University of California, Irvine",not specified,https://www.coursera.org/specializations/applied-project-management,business/leadership-and-management
Esports,"University of California, Irvine",specialization,https://www.coursera.org/specializations/esports,business/leadership-and-management
Personal Leadership Development Planning and Leading High Performing Teams,Rice University,course,https://www.coursera.org/learn/leadership-development-planning,business/leadership-and-management
Predictive Analytics and Data Mining,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/predictive-analytics-data-mining,business/leadership-and-management
Forecasting Models for Marketing Decisions,Emory University,course,https://www.coursera.org/learn/forecasting-models-marketing-decisions,business/leadership-and-management
"Comunicación, experimentación y aprendizaje en liderazgo",Universidad de los Andes,course,https://www.coursera.org/learn/comunicacion-experimentacion-aprendizaje,business/leadership-and-management
Blockchain 360: A State of the Art for Professionals,EIT Digital,course,https://www.coursera.org/learn/blockchain-professionals,business/leadership-and-management
Организационная диагностика,National Research Tomsk State University,course,https://www.coursera.org/learn/organizatsionnaya-diagnostika,business/leadership-and-management
Leading People and Teams Capstone,University of Michigan,course,https://www.coursera.org/learn/leading-teams-project,business/leadership-and-management
Business Process Management in Healthcare Organizations,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/business-process-management-in-healthcare-organizations,business/leadership-and-management
Sustainable Vikings: Sustainability & Corporate Social Responsibility in Scandinavia,Copenhagen Business School,course,https://www.coursera.org/learn/sustainability-csr-scandinavia,business/leadership-and-management
Искусство системного инжиниринга и менеджмента 2.0,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/systems-engineering-1,business/leadership-and-management
Sales Training: Sales Team Management,HubSpot Academy,course,https://www.coursera.org/learn/sales-team-management,business/leadership-and-management
القيادة الدولية والسلوك التنظيمي,Università Bocconi,course,https://www.coursera.org/learn/organizational-behavior-ar,business/leadership-and-management
Sustainable Innovation for Subsistence Marketplaces,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/subsistence-marketplaces-1,business/leadership-and-management
Orçamento e Cronograma de Projetos,Universidade de São Paulo,course,https://www.coursera.org/learn/orcamento-cronograma-de-projetos,business/leadership-and-management
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)",Columbia University,course,https://www.coursera.org/learn/hi-five-admin-it,business/leadership-and-management
Financing and Initiating Major Engineering Projects,University of Leeds,course,https://www.coursera.org/learn/financing-major-engineering-projects,business/leadership-and-management
Sales Force Management,West Virginia University,course,https://www.coursera.org/learn/sales-force-management,business/leadership-and-management
إدارة شركات المستقبل,University of London,course,https://www.coursera.org/learn/company-future-management-ar,business/leadership-and-management
Game Developers and Esports Organizations,"University of California, Irvine",course,https://www.coursera.org/learn/game-developers-esports-organizations,business/leadership-and-management
Interpersonal Communication for Engineering Leaders,Rice University,course,https://www.coursera.org/learn/interpersonal-communication,business/leadership-and-management
Análisis de situaciones de negocio,IESE Business School,course,https://www.coursera.org/learn/analisis-situaciones-negocio,business/leadership-and-management
(Business Writing) الكتابة في مجال الأعمال,University of Colorado Boulder,course,https://www.coursera.org/learn/writing-for-business-ar,business/leadership-and-management
Impact from Digital Transformation: Full course,EIT Digital,course,https://www.coursera.org/learn/digital-transformation-impact,business/leadership-and-management
"Major Engineering Projects: Governance, Risk and Scope",University of Leeds,course,https://www.coursera.org/learn/major-engineering-projects,business/leadership-and-management
Теория отраслевых рынков (Industrial Organization),National Research University Higher School of Economics,course,https://www.coursera.org/learn/otraslevye-rynki,business/leadership-and-management
Gestão de Riscos e de Mudanças em Projetos,Universidade de São Paulo,course,https://www.coursera.org/learn/riscos-mudancas-em-projetos,business/leadership-and-management
Sales Training: Inbound Business Strategy,HubSpot Academy,course,https://www.coursera.org/learn/inbound-business-strategy,business/leadership-and-management
Gestión del alcance: el qué de la triple restricción,Universidad de los Andes,course,https://www.coursera.org/learn/gestion-alcance-proyectos,business/leadership-and-management
Entrepreneurial Strategic Management,University of New Mexico,course,https://www.coursera.org/learn/entrepreneurial-strategic-management,business/leadership-and-management
Administración de Proyectos Project,Tecnológico de Monterrey,course,https://www.coursera.org/learn/administracion-de-proyectos-capstone,business/leadership-and-management
Методы и инструменты системного проектирования,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/systems-engineering-3,business/leadership-and-management
Networking and Volunteerism for Career Success,University of California San Diego,course,https://www.coursera.org/learn/networking-volunteerism-career-success,business/leadership-and-management
Fundamentos del Emprendimiento: Pensamiento y Acción,"University of California, Irvine",course,https://www.coursera.org/learn/fundamentos-del-emprendimiento,business/leadership-and-management
A prática da gestão de clubes e federações esportivas,Fundação Instituto de Administração,course,https://www.coursera.org/learn/fia-gestao-clubes-federacoes-esportivas,business/leadership-and-management
Project Launch,"University of California, Irvine",course,https://www.coursera.org/learn/project-management,business/leadership-and-management
Population Health: Governance,Universiteit Leiden,course,https://www.coursera.org/learn/population-health-governance,business/leadership-and-management
Power Onboarding,Northwestern University,course,https://www.coursera.org/learn/power-onboarding,business/leadership-and-management
Major and Principal Gifts,"University of California, Davis",course,https://www.coursera.org/learn/major-principal-gifts,business/leadership-and-management
El arte de negociar,"University of California, Irvine",course,https://www.coursera.org/learn/arte-de-negociacion,business/leadership-and-management
Compra programática de medios: Publicidad online en tiempo real,Universidad Austral,course,https://www.coursera.org/learn/compra-programatica,business/leadership-and-management
Projeto Aplicado - Introdução a Gestão de Projetos,Universidade de São Paulo,course,https://www.coursera.org/learn/iniciacao-planejamento-de-projetos,business/leadership-and-management
Cultural intelligence: Become a global citizen,Macquarie University,course,https://www.coursera.org/learn/cultural-intelligence,business/leadership-and-management
More on Change and Sustainability,University of Colorado System,course,https://www.coursera.org/learn/business-case-sustainability,business/leadership-and-management
Cómo resolver problemas y tomar decisiones con eficacia,"University of California, Irvine",course,https://www.coursera.org/learn/resolucion-decisiones,business/leadership-and-management
"Forecasting, Budgeting, Territories, Evaluation and Legal/Ethical Issues",West Virginia University,course,https://www.coursera.org/learn/forecasting-budgeting-territories-evaluation,business/leadership-and-management
Введение в системное проектирование,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/systems-engineering-2,business/leadership-and-management
التفاوض الدولي وبين الثقافات,ESSEC Business School,course,https://www.coursera.org/learn/international-negotiation-ar,business/leadership-and-management
Survey analysis to Gain Marketing Insights,Emory University,course,https://www.coursera.org/learn/survey-analysis-marketing-insights,business/leadership-and-management
Managing Uncertainty in Marketing Analytics,Emory University,course,https://www.coursera.org/learn/uncertainty-marketing-decisions,business/leadership-and-management
Health Care Delivery in Healthcare Organizations,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/healthcare-delivery-in-healthcare-organizations,business/leadership-and-management
Evaluating Problems,Macquarie University,course,https://www.coursera.org/learn/evaluating-problems,business/leadership-and-management
Annual Campaigns: Building a Case for Support,"University of California, Davis",course,https://www.coursera.org/learn/annual-campaigns,business/leadership-and-management
Business Implications of AI: Full course,EIT Digital,course,https://www.coursera.org/learn/business-implications-ai,business/leadership-and-management
"Sustainable Business: Big Issues, Big Changes",University of Colorado System,course,https://www.coursera.org/learn/sustainable-business-changes,business/leadership-and-management
Organizational Leadership Capstone,Northwestern University,course,https://www.coursera.org/learn/leadership-capstone,business/leadership-and-management
The Roles and Responsibilities of Nonprofit Boards of Directors within the Governance Process,The State University of New York,course,https://www.coursera.org/learn/nonprofit-gov-2,business/leadership-and-management
Creating Innovation,Macquarie University,course,https://www.coursera.org/learn/creating-innovation,business/leadership-and-management
Liderazgo para el Siglo XXI: proyecto final,Universidad de los Andes,course,https://www.coursera.org/learn/liderazgo,business/leadership-and-management
Aspectos fundamentales de la gerencia,"University of California, Irvine",course,https://www.coursera.org/learn/fundamentos-de-gestion,business/leadership-and-management
CAPSTONE: Your Leadership Challenge,HEC Paris,course,https://www.coursera.org/learn/leadership-challenge,business/leadership-and-management
Master Class for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurship-project,business/leadership-and-management
International Business Capstone,University of London,course,https://www.coursera.org/learn/international-business-capstone,business/leadership-and-management
The Factors that Influence the Effectiveness of Boards and the Governance Process,The State University of New York,course,https://www.coursera.org/learn/nonprofit-gov-3,business/leadership-and-management
Professional Responsibility and Ethics for Accountants,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/ethics,business/leadership-and-management
Transforming Communities,University of Colorado Boulder,course,https://www.coursera.org/learn/transforming-communities,business/leadership-and-management
Surviving Disruptive Technologies (On Demand),"University of Maryland, College Park",course,https://www.coursera.org/learn/surviving-disruptive-technologies,business/leadership-and-management
"Compensation, Expenses and Quotas",West Virginia University,course,https://www.coursera.org/learn/compensation-expenses-quotas,business/leadership-and-management
Modelos de empresa familiar: del capitán al grupo inversor,ESADE Business and Law School,course,https://www.coursera.org/learn/modelos-de-empresa-familiar,business/leadership-and-management
Crafting Strategies for Innovation Initiatives for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurs-innovation-strategy,business/leadership-and-management
Culture-Driven Team Building Capstone,University of Pennsylvania,course,https://www.coursera.org/learn/team-building-capstone,business/leadership-and-management
How to finance your venture ?,École Polytechnique,course,https://www.coursera.org/learn/finance-venture,business/leadership-and-management
Project Planning,"University of California, Irvine",course,https://www.coursera.org/learn/project-planning-1,business/leadership-and-management
Solving Complex Problems Capstone,Macquarie University,course,https://www.coursera.org/learn/solving-complex-problems,business/leadership-and-management
Planned Giving,"University of California, Davis",course,https://www.coursera.org/learn/planned-giving,business/leadership-and-management
Strategies for Effective Engagement,University of Colorado Boulder,course,https://www.coursera.org/learn/effective-engagement,business/leadership-and-management
Designing and Implementing Your Coaching Strategy,"University of California, Davis",course,https://www.coursera.org/learn/design-coaching-strategy,business/leadership-and-management
Esports Teams and Professional Players,"University of California, Irvine",course,https://www.coursera.org/learn/esports-teams-professional-players,business/leadership-and-management
Subsistence Marketplaces,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/subsistence-marketplaces,business/leadership-and-management
Capstone: Creating A Sustainability Proposal,University of Colorado System,course,https://www.coursera.org/learn/sustainability-proposal,business/leadership-and-management
Project Execution,"University of California, Irvine",course,https://www.coursera.org/learn/project-execution,business/leadership-and-management
Originalité et modernité du mutualisme,ESSEC Business School,course,https://www.coursera.org/learn/originalite-et-modernite-du-mutualisme,business/leadership-and-management
Collegiate Esports and Career Planning,"University of California, Irvine",course,https://www.coursera.org/learn/college-esports-career-planning,business/leadership-and-management
Value Chain Management Capstone,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/value-chain-capstone,business/leadership-and-management
Project Practicum with Multiple Projects,"University of California, Irvine",course,https://www.coursera.org/learn/project-practicum-with-multiple-projects,business/leadership-and-management
"La familia empresaria: individuo, dinámica y tiempo",ESADE Business and Law School,course,https://www.coursera.org/learn/familia-empresaria,business/leadership-and-management
Business Implications of AI: A Nano-course,EIT Digital,course,https://www.coursera.org/learn/business-implications-ai-nano-course,business/leadership-and-management
Nursing Informatics Leaders,University of Minnesota,course,https://www.coursera.org/learn/health-informatics-leadership,business/leadership-and-management
Impact from digital transformation: A Nano course,EIT Digital,course,https://www.coursera.org/learn/digital-transformation-impact-nano-course,business/leadership-and-management
Человеческий фактор в разработке корпоративных систем,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/chelovecheskiy-faktor-razrabotke-korporativnykh-sistem,business/leadership-and-management
Project: Business Operations Support in Google Sheets,Rhyme,course,https://www.coursera.org/learn/business-operations-support-in-google-sheets,business/leadership-and-management
Esports Management Capstone Project,"University of California, Irvine",course,https://www.coursera.org/learn/esports-management-capstone-project,business/leadership-and-management
Project: Introduction to Project Management,Rhyme,course,https://www.coursera.org/learn/introduction-project-management,business/leadership-and-management
Sales Operations: Final Project,West Virginia University,course,https://www.coursera.org/learn/sales-operations-final-project,business/leadership-and-management
Proyecto Final - Programa Especializado en Marketing Digital,Universidad Austral,course,https://www.coursera.org/learn/marketing-digital-proyecto-final,business/leadership-and-management
Project: Create Online Employee Onboarding Course with Eduflow,Rhyme,course,https://www.coursera.org/learn/online-employee-onboarding-eduflow,business/leadership-and-management
Análise de oportunidade de Blockchain,INSEAD,course,https://www.coursera.org/learn/analise-oportunidade-blockchain,business/leadership-and-management
Project: Create Customer Support Data with Google Sheets,Rhyme,course,https://www.coursera.org/learn/create-customer-support-data-with-google-sheets,business/leadership-and-management
Blockchain e Negócios: Aplicativos e Implicações,INSEAD,course,https://www.coursera.org/learn/blockchain-negocios,business/leadership-and-management
Marketing Analytics Capstone Project,Emory University,course,https://www.coursera.org/learn/marketing-analytics-project,business/leadership-and-management
Capstone - Managing Board Change for Higher Levels of Leadership and Governance Effectiveness,The State University of New York,course,https://www.coursera.org/learn/nonprofit-gov-capstone,business/leadership-and-management
Career Total Fitness Annual Retreat,The State University of New York,course,https://www.coursera.org/learn/career-fitness,business/leadership-and-management
Project: Intro to Scheduling with When I Work,Rhyme,course,https://www.coursera.org/learn/intro-to-scheduling-with-when-i-work,business/leadership-and-management
Fashion-иллюстрация: Скетчинг,National Research Tomsk State University,course,https://www.coursera.org/learn/fashion-illustration-sketching,business/leadership-and-management
Project: Create Employee Management System with When I Work,Rhyme,course,https://www.coursera.org/learn/employee-management-with-when-i-work,business/leadership-and-management
