title,university,form,link,category
Powerful Tools for Teaching and Learning: Digital Storytelling,University of Houston System,course,https://www.coursera.org/learn/digital-storytelling,personal-development/personal-development
Graphic Elements of Design: Color Theory and Image Formats,University of Colorado Boulder,course,https://www.coursera.org/learn/graphic-elements-design,personal-development/personal-development
"A tanulás tanulása: Hatékony mentális eszközök, melyek segítenek megbirkózni a nehéz tantárgyakkal (Learning How to Learn)",McMaster University,course,https://www.coursera.org/learn/a-tanulas-tanulasa,personal-development/personal-development
Teach English Now! Technology Enriched Teaching,Arizona State University,course,https://www.coursera.org/learn/tesol-technology,personal-development/personal-development
Resilience Skills in a Time of Uncertainty,University of Pennsylvania,course,https://www.coursera.org/learn/resilience-uncertainty,personal-development/personal-development
Principles of Photo Composition and Digital Image Post-Production,Michigan State University,course,https://www.coursera.org/learn/photo-composition,personal-development/personal-development
Научные тексты — учимся писать на русском и английском,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/naychnie-teksti,personal-development/personal-development
Voices of Social Change,Laureate Education,course,https://www.coursera.org/learn/voicesofsocialchange,personal-development/personal-development
Preventing Chronic Pain: A Human Systems Approach,University of Minnesota,course,https://www.coursera.org/learn/chronic-pain,personal-development/personal-development
IBM Customer Engagement Specialist Professional Certificate,IBM,course,https://www.coursera.org/learn/ibm-customer-engagement-specialist,personal-development/personal-development
Foundations of Teaching for Learning: Introduction,Commonwealth Education Trust,course,https://www.coursera.org/learn/teaching,personal-development/personal-development
More Chinese for Beginners,Peking University,course,https://www.coursera.org/learn/more-chinese-for-beginners,personal-development/personal-development
The Power of Team Culture,University of Pennsylvania,course,https://www.coursera.org/learn/team-culture,personal-development/personal-development
El desafío de Innovar en la Educación Superior,Universidad de Chile,course,https://www.coursera.org/learn/educacion-superior,personal-development/personal-development
Etkili Konuşma (Effective Speaking),Koç University,course,https://www.coursera.org/learn/etkili-konusma,personal-development/personal-development
