title,university,form,link,category
Advanced Linear Models for Data Science 2: Statistical Linear Models,Johns Hopkins University,course,https://www.coursera.org/learn/linear-models-2,math-and-logic/math-and-logic
Çok değişkenli Fonksiyon I: Kavramlar / Multivariable Calculus I: Concepts,Koç University,course,https://www.coursera.org/learn/hesap-calculus-dersi,math-and-logic/math-and-logic
Введение в теорию кибернетических систем,Saint Petersburg State University,course,https://www.coursera.org/learn/kiberneticheskie-sistemy,math-and-logic/math-and-logic
頑想學概率：機率二 (Probability (2)),National Taiwan University,course,https://www.coursera.org/learn/prob2,math-and-logic/math-and-logic
离散数学,Shanghai Jiao Tong University,course,https://www.coursera.org/learn/discrete-mathematics-ch,math-and-logic/math-and-logic
"Introduzione alla fisica sperimentale: meccanica, termodinamica",Politecnico di Milano,course,https://www.coursera.org/learn/fisica-sperimentale-meccanica-termodinamica,math-and-logic/math-and-logic
مجموعة أدوات عالم البيانات,Johns Hopkins University,course,https://www.coursera.org/learn/data-scientists-tools-ar,math-and-logic/math-and-logic
Causal Inference 2,Columbia University,course,https://www.coursera.org/learn/causal-inference-2,math-and-logic/math-and-logic
4.- El Cálculo - Otros Modelos,Tecnológico de Monterrey,course,https://www.coursera.org/learn/calculo-4,math-and-logic/math-and-logic
Cryptographic Hash and Integrity Protection,University of Colorado System,course,https://www.coursera.org/learn/cryptographic-hash-integrity-protection,math-and-logic/math-and-logic
悖论：思维的魔方,Peking University,course,https://www.coursera.org/learn/bei-lun,math-and-logic/math-and-logic
Случайные графы,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/sluchajnye-graphy,math-and-logic/math-and-logic
Doğrusal Cebir I: Uzaylar ve İşlemciler / Linear Algebra I: Spaces and Operators,Koç University,course,https://www.coursera.org/learn/linearalgebra1,math-and-logic/math-and-logic
离散优化建模基础篇 Basic Modeling for Discrete Optimization,The Chinese University of Hong Kong,course,https://www.coursera.org/learn/lisan-youhua-jianmo-jichupian,math-and-logic/math-and-logic
Jacobi modular forms: 30 ans après,National Research University Higher School of Economics,course,https://www.coursera.org/learn/modular-forms-jacobi,math-and-logic/math-and-logic
Computational Vision,University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-computational-vision,math-and-logic/math-and-logic
Mécanique Lagrangienne,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/mecanique-lagrangienne,math-and-logic/math-and-logic
Aléatoire : une introduction aux probabilités - Partie 2,École Polytechnique,course,https://www.coursera.org/learn/probabilites-2,math-and-logic/math-and-logic
Methods for Solving Problems,University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-problem-solving-methods,math-and-logic/math-and-logic
Explorando os recursos educacionais da Khan Academy,Fundação Lemann,course,https://www.coursera.org/learn/khanacademy,math-and-logic/math-and-logic
Automated Reasoning: Symbolic Model Checking,EIT Digital,course,https://www.coursera.org/learn/automated-reasoning-symbolic-model-checking,math-and-logic/math-and-logic
Robotics: Capstone,University of Pennsylvania,course,https://www.coursera.org/learn/robotics-capstone,math-and-logic/math-and-logic
"Interpersonal, Developmental, and Evolutionary Perspectives of the Mind",University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-perspectives,math-and-logic/math-and-logic
