title,university,form,link,category
"Statistics for Researchers: Understanding Mediation, Moderation and Beyond",University of Virginia,course,https://www.coursera.org/learn/uva-darden-understanding-data-tools,data-science/data-analysis
Implementing RPA with Cognitive Automation and Analytics,Automation Anywhere,specialization,https://www.coursera.org/specializations/rpa-cognitive-analytics,data-science/data-analysis
Building a Data Science Team,Johns Hopkins University,course,https://www.coursera.org/learn/build-data-science-team,data-science/data-analysis
Linear Regression for Business Statistics,Rice University,course,https://www.coursera.org/learn/linear-regression-business-statistics,data-science/data-analysis
Math behind Moneyball,University of Houston System,course,https://www.coursera.org/learn/mathematics-sport,data-science/data-analysis
Introduction to Clinical Data Science,University of Colorado System,course,https://www.coursera.org/learn/introduction-clinical-data-science,data-science/data-analysis
Поиск структуры в данных,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/unsupervised-learning,data-science/data-analysis
Distributed Computing with Spark SQL,"University of California, Davis",course,https://www.coursera.org/learn/spark-sql,data-science/data-analysis
Enterprise Systems,University of Minnesota,course,https://www.coursera.org/learn/enterprise-systems,data-science/data-analysis
Python Data Products for Predictive Analytics,University of California San Diego,specialization,https://www.coursera.org/specializations/python-data-products-for-predictive-analytics,data-science/data-analysis
Big Data: adquisición y almacenamiento de datos,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos,data-science/data-analysis
"RPA Lifecycle: Introduction, Discovery and Design",Automation Anywhere,course,https://www.coursera.org/learn/rpa-introduction,data-science/data-analysis
Data Science in Stratified Healthcare and Precision Medicine,The University of Edinburgh,course,https://www.coursera.org/learn/datascimed,data-science/data-analysis
Creating New BigQuery Datasets and Visualizing Insights,Google Cloud,course,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,data-science/data-analysis
Maps and the Geospatial Revolution,The Pennsylvania State University,course,https://www.coursera.org/learn/geospatial,data-science/data-analysis
Text Mining and Analytics,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/text-mining,data-science/data-analysis
مهارات برنامج Excel للعمل: المبادئ الأساسية,Macquarie University,course,https://www.coursera.org/learn/excel-essentials-ar,data-science/data-analysis
Просто о статистике (с использованием R),Saint Petersburg State University,specialization,https://www.coursera.org/specializations/prosto-o-statistike,data-science/data-analysis
Data Processing and Feature Engineering with MATLAB,MathWorks,course,https://www.coursera.org/learn/feature-engineering-matlab,data-science/data-analysis
